vid,split,category,filename,video_path,audio_path,inter_frame_path
Uu0JuSNp5V0,train,lions roaring,Uu0JuSNp5V0_000001,video/Uu0JuSNp5V0_1000_11000.mp4,audio_wav/Uu0JuSNp5V0_000001.wav,inter_frame/Uu0JuSNp5V0_000001.png
JoKYZZLOWIQ,train,"engine accelerating, revving, vroom",JoKYZZLOWIQ_000030,video/JoKYZZLOWIQ_30000_40000.mp4,audio_wav/JoKYZZLOWIQ_000030.wav,inter_frame/JoKYZZLOWIQ_000030.png
sM_VWpvXEuo,train,helicopter,sM_VWpvXEuo_000030,video/sM_VWpvXEuo_30000_40000.mp4,audio_wav/sM_VWpvXEuo_000030.wav,inter_frame/sM_VWpvXEuo_000030.png
pVVyCPXAZsk,train,people booing,pVVyCPXAZsk_000271,video/pVVyCPXAZsk_271000_281000.mp4,audio_wav/pVVyCPXAZsk_000271.wav,inter_frame/pVVyCPXAZsk_000271.png
ZpyZs_JCQko,train,child singing,ZpyZs_JCQko_000186,video/ZpyZs_JCQko_186000_196000.mp4,audio_wav/ZpyZs_JCQko_000186.wav,inter_frame/ZpyZs_JCQko_000186.png
Mi4hO6goQq4,train,playing piano,Mi4hO6goQq4_000000,video/Mi4hO6goQq4_0_10000.mp4,audio_wav/Mi4hO6goQq4_000000.wav,inter_frame/Mi4hO6goQq4_000000.png
E9K6R3Sie3k,train,skateboarding,E9K6R3Sie3k_000169,video/E9K6R3Sie3k_169000_179000.mp4,audio_wav/E9K6R3Sie3k_000169.wav,inter_frame/E9K6R3Sie3k_000169.png
liqoMjRT81A,train,car engine starting,liqoMjRT81A_000100,video/liqoMjRT81A_100000_110000.mp4,audio_wav/liqoMjRT81A_000100.wav,inter_frame/liqoMjRT81A_000100.png
ja-r7RBTIa0,train,people marching,ja-r7RBTIa0_000022,video/ja-r7RBTIa0_22000_32000.mp4,audio_wav/ja-r7RBTIa0_000022.wav,inter_frame/ja-r7RBTIa0_000022.png
AdApRVZ_4ck,train,playing synthesizer,AdApRVZ_4ck_000246,video/AdApRVZ_4ck_246000_256000.mp4,audio_wav/AdApRVZ_4ck_000246.wav,inter_frame/AdApRVZ_4ck_000246.png
ltwkzLHbJ4w,train,wood thrush calling,ltwkzLHbJ4w_000015,video/ltwkzLHbJ4w_15000_25000.mp4,audio_wav/ltwkzLHbJ4w_000015.wav,inter_frame/ltwkzLHbJ4w_000015.png
HEpnQWX-NqE,train,swimming,HEpnQWX-NqE_001007,video/HEpnQWX-NqE_1007000_1017000.mp4,audio_wav/HEpnQWX-NqE_001007.wav,inter_frame/HEpnQWX-NqE_001007.png
lJZ9hGs4Jw4,train,people burping,lJZ9hGs4Jw4_000030,video/lJZ9hGs4Jw4_30000_40000.mp4,audio_wav/lJZ9hGs4Jw4_000030.wav,inter_frame/lJZ9hGs4Jw4_000030.png
0Em6soMELS0,train,playing ukulele,0Em6soMELS0_000125,video/0Em6soMELS0_125000_135000.mp4,audio_wav/0Em6soMELS0_000125.wav,inter_frame/0Em6soMELS0_000125.png
9w8SCvqEJNA,train,"subway, metro, underground",9w8SCvqEJNA_000520,video/9w8SCvqEJNA_520000_530000.mp4,audio_wav/9w8SCvqEJNA_000520.wav,inter_frame/9w8SCvqEJNA_000520.png
tTFVH9_7KeU,train,bird squawking,tTFVH9_7KeU_000004,video/tTFVH9_7KeU_4000_14000.mp4,audio_wav/tTFVH9_7KeU_000004.wav,inter_frame/tTFVH9_7KeU_000004.png
HFLhyn5GtPs,train,frog croaking,HFLhyn5GtPs_000000,video/HFLhyn5GtPs_0_10000.mp4,audio_wav/HFLhyn5GtPs_000000.wav,inter_frame/HFLhyn5GtPs_000000.png
QRKC7JUuyGk,train,train whistling,QRKC7JUuyGk_000014,video/QRKC7JUuyGk_14000_24000.mp4,audio_wav/QRKC7JUuyGk_000014.wav,inter_frame/QRKC7JUuyGk_000014.png
EKN5xgNtwqg,train,playing piano,EKN5xgNtwqg_000030,video/EKN5xgNtwqg_30000_40000.mp4,audio_wav/EKN5xgNtwqg_000030.wav,inter_frame/EKN5xgNtwqg_000030.png
Lfmcj5VW6VE,train,playing acoustic guitar,Lfmcj5VW6VE_000050,video/Lfmcj5VW6VE_50000_60000.mp4,audio_wav/Lfmcj5VW6VE_000050.wav,inter_frame/Lfmcj5VW6VE_000050.png
FPwnKv-IQSw,train,fire crackling,FPwnKv-IQSw_000000,video/FPwnKv-IQSw_0_10000.mp4,audio_wav/FPwnKv-IQSw_000000.wav,inter_frame/FPwnKv-IQSw_000000.png
xNOFMAKjb4E,train,cat hissing,xNOFMAKjb4E_000072,video/xNOFMAKjb4E_72000_82000.mp4,audio_wav/xNOFMAKjb4E_000072.wav,inter_frame/xNOFMAKjb4E_000072.png
464ZuZcVDDo,train,duck quacking,464ZuZcVDDo_000043,video/464ZuZcVDDo_43000_53000.mp4,audio_wav/464ZuZcVDDo_000043.wav,inter_frame/464ZuZcVDDo_000043.png
FA-KXf9nqL4,train,wind noise,FA-KXf9nqL4_000150,video/FA-KXf9nqL4_150000_160000.mp4,audio_wav/FA-KXf9nqL4_000150.wav,inter_frame/FA-KXf9nqL4_000150.png
ttFdGZTPVSo,train,pig oinking,ttFdGZTPVSo_000010,video/ttFdGZTPVSo_10000_20000.mp4,audio_wav/ttFdGZTPVSo_000010.wav,inter_frame/ttFdGZTPVSo_000010.png
PkYume3SDZ0,train,cell phone buzzing,PkYume3SDZ0_000021,video/PkYume3SDZ0_21000_31000.mp4,audio_wav/PkYume3SDZ0_000021.wav,inter_frame/PkYume3SDZ0_000021.png
4NlemO6N0Cc,train,police car (siren),4NlemO6N0Cc_000015,video/4NlemO6N0Cc_15000_25000.mp4,audio_wav/4NlemO6N0Cc_000015.wav,inter_frame/4NlemO6N0Cc_000015.png
uXJ6WOAzUTI,train,"railroad car, train wagon",uXJ6WOAzUTI_000030,video/uXJ6WOAzUTI_30000_40000.mp4,audio_wav/uXJ6WOAzUTI_000030.wav,inter_frame/uXJ6WOAzUTI_000030.png
K4ck4aDgj8E,train,"playing steel guitar, slide guitar",K4ck4aDgj8E_000374,video/K4ck4aDgj8E_374000_384000.mp4,audio_wav/K4ck4aDgj8E_000374.wav,inter_frame/K4ck4aDgj8E_000374.png
ZpNbyoAr0DM,train,francolin calling,ZpNbyoAr0DM_000011,video/ZpNbyoAr0DM_11000_21000.mp4,audio_wav/ZpNbyoAr0DM_000011.wav,inter_frame/ZpNbyoAr0DM_000011.png
C1lKJF4YN4s,train,"race car, auto racing",C1lKJF4YN4s_000140,video/C1lKJF4YN4s_140000_150000.mp4,audio_wav/C1lKJF4YN4s_000140.wav,inter_frame/C1lKJF4YN4s_000140.png
sYBgY4m99P4,train,playing trumpet,sYBgY4m99P4_000010,video/sYBgY4m99P4_10000_20000.mp4,audio_wav/sYBgY4m99P4_000010.wav,inter_frame/sYBgY4m99P4_000010.png
1RLkWQZBy4I,train,"electric shaver, electric razor shaving",1RLkWQZBy4I_000434,video/1RLkWQZBy4I_434000_444000.mp4,audio_wav/1RLkWQZBy4I_000434.wav,inter_frame/1RLkWQZBy4I_000434.png
o1FsXeFfxXI,train,sea lion barking,o1FsXeFfxXI_000000,video/o1FsXeFfxXI_0_10000.mp4,audio_wav/o1FsXeFfxXI_000000.wav,inter_frame/o1FsXeFfxXI_000000.png
hlpzne8SG4U,train,"cattle, bovinae cowbell",hlpzne8SG4U_000041,video/hlpzne8SG4U_41000_51000.mp4,audio_wav/hlpzne8SG4U_000041.wav,inter_frame/hlpzne8SG4U_000041.png
W6UFrGo5NW4,train,train whistling,W6UFrGo5NW4_000069,video/W6UFrGo5NW4_69000_79000.mp4,audio_wav/W6UFrGo5NW4_000069.wav,inter_frame/W6UFrGo5NW4_000069.png
IAMb0vDC-wA,train,civil defense siren,IAMb0vDC-wA_000022,video/IAMb0vDC-wA_22000_32000.mp4,audio_wav/IAMb0vDC-wA_000022.wav,inter_frame/IAMb0vDC-wA_000022.png
Slg8kd-A8ik,train,playing harpsichord,Slg8kd-A8ik_000030,video/Slg8kd-A8ik_30000_40000.mp4,audio_wav/Slg8kd-A8ik_000030.wav,inter_frame/Slg8kd-A8ik_000030.png
T8sDlK7gJYM,train,singing bowl,T8sDlK7gJYM_000017,video/T8sDlK7gJYM_17000_27000.mp4,audio_wav/T8sDlK7gJYM_000017.wav,inter_frame/T8sDlK7gJYM_000017.png
M4nBaO0Xy3A,train,baby laughter,M4nBaO0Xy3A_000143,video/M4nBaO0Xy3A_143000_153000.mp4,audio_wav/M4nBaO0Xy3A_000143.wav,inter_frame/M4nBaO0Xy3A_000143.png
oFuV-0WPB3Y,train,playing harmonica,oFuV-0WPB3Y_000000,video/oFuV-0WPB3Y_0_10000.mp4,audio_wav/oFuV-0WPB3Y_000000.wav,inter_frame/oFuV-0WPB3Y_000000.png
0BLiYNtFSjA,train,horse clip-clop,0BLiYNtFSjA_000030,video/0BLiYNtFSjA_30000_40000.mp4,audio_wav/0BLiYNtFSjA_000030.wav,inter_frame/0BLiYNtFSjA_000030.png
73k0EayR52g,train,playing tympani,73k0EayR52g_000226,video/73k0EayR52g_226000_236000.mp4,audio_wav/73k0EayR52g_000226.wav,inter_frame/73k0EayR52g_000226.png
p8I72DmJJ0Y,train,"ice cream truck, ice cream van",p8I72DmJJ0Y_000569,video/p8I72DmJJ0Y_569000_579000.mp4,audio_wav/p8I72DmJJ0Y_000569.wav,inter_frame/p8I72DmJJ0Y_000569.png
7PZl6hYrQGo,train,playing banjo,7PZl6hYrQGo_000080,video/7PZl6hYrQGo_80000_90000.mp4,audio_wav/7PZl6hYrQGo_000080.wav,inter_frame/7PZl6hYrQGo_000080.png
98_NKwLTEBo,train,people battle cry,98_NKwLTEBo_000107,video/98_NKwLTEBo_107000_117000.mp4,audio_wav/98_NKwLTEBo_000107.wav,inter_frame/98_NKwLTEBo_000107.png
lpbNXNClNW8,train,hammering nails,lpbNXNClNW8_000046,video/lpbNXNClNW8_46000_56000.mp4,audio_wav/lpbNXNClNW8_000046.wav,inter_frame/lpbNXNClNW8_000046.png
c7Xx_ujn82s,train,scuba diving,c7Xx_ujn82s_000540,video/c7Xx_ujn82s_540000_550000.mp4,audio_wav/c7Xx_ujn82s_000540.wav,inter_frame/c7Xx_ujn82s_000540.png
4mGpG2ufZgk,train,"playing violin, fiddle",4mGpG2ufZgk_000030,video/4mGpG2ufZgk_30000_40000.mp4,audio_wav/4mGpG2ufZgk_000030.wav,inter_frame/4mGpG2ufZgk_000030.png
MyjvyVmVeK8,train,train horning,MyjvyVmVeK8_000174,video/MyjvyVmVeK8_174000_184000.mp4,audio_wav/MyjvyVmVeK8_000174.wav,inter_frame/MyjvyVmVeK8_000174.png
TzslUbNrVoY,train,playing harpsichord,TzslUbNrVoY_000254,video/TzslUbNrVoY_254000_264000.mp4,audio_wav/TzslUbNrVoY_000254.wav,inter_frame/TzslUbNrVoY_000254.png
RwEe4nSb1Ls,train,playing erhu,RwEe4nSb1Ls_000057,video/RwEe4nSb1Ls_57000_67000.mp4,audio_wav/RwEe4nSb1Ls_000057.wav,inter_frame/RwEe4nSb1Ls_000057.png
WxyxiMs1V3k,train,roller coaster running,WxyxiMs1V3k_000136,video/WxyxiMs1V3k_136000_146000.mp4,audio_wav/WxyxiMs1V3k_000136.wav,inter_frame/WxyxiMs1V3k_000136.png
0uRZM1MzwAE,train,electric grinder grinding,0uRZM1MzwAE_000135,video/0uRZM1MzwAE_135000_145000.mp4,audio_wav/0uRZM1MzwAE_000135.wav,inter_frame/0uRZM1MzwAE_000135.png
8ntM0NSqqyA,train,cat hissing,8ntM0NSqqyA_000013,video/8ntM0NSqqyA_13000_23000.mp4,audio_wav/8ntM0NSqqyA_000013.wav,inter_frame/8ntM0NSqqyA_000013.png
vqZuVbG6-HI,train,helicopter,vqZuVbG6-HI_000130,video/vqZuVbG6-HI_130000_140000.mp4,audio_wav/vqZuVbG6-HI_000130.wav,inter_frame/vqZuVbG6-HI_000130.png
7scjezvmE7M,train,"female speech, woman speaking",7scjezvmE7M_000210,video/7scjezvmE7M_210000_220000.mp4,audio_wav/7scjezvmE7M_000210.wav,inter_frame/7scjezvmE7M_000210.png
VX2vQu5QRgg,train,playing accordion,VX2vQu5QRgg_000030,video/VX2vQu5QRgg_30000_40000.mp4,audio_wav/VX2vQu5QRgg_000030.wav,inter_frame/VX2vQu5QRgg_000030.png
TBxFIG9o3R8,train,playing didgeridoo,TBxFIG9o3R8_000079,video/TBxFIG9o3R8_79000_89000.mp4,audio_wav/TBxFIG9o3R8_000079.wav,inter_frame/TBxFIG9o3R8_000079.png
c6m6ZPOnAJ0,train,printer printing,c6m6ZPOnAJ0_000030,video/c6m6ZPOnAJ0_30000_40000.mp4,audio_wav/c6m6ZPOnAJ0_000030.wav,inter_frame/c6m6ZPOnAJ0_000030.png
gMO9hoLVJPU,train,playing bugle,gMO9hoLVJPU_000042,video/gMO9hoLVJPU_42000_52000.mp4,audio_wav/gMO9hoLVJPU_000042.wav,inter_frame/gMO9hoLVJPU_000042.png
6fo1MiQB-wM,train,"male speech, man speaking",6fo1MiQB-wM_000030,video/6fo1MiQB-wM_30000_40000.mp4,audio_wav/6fo1MiQB-wM_000030.wav,inter_frame/6fo1MiQB-wM_000030.png
r4RTIYWF6w0,train,hedge trimmer running,r4RTIYWF6w0_000009,video/r4RTIYWF6w0_9000_19000.mp4,audio_wav/r4RTIYWF6w0_000009.wav,inter_frame/r4RTIYWF6w0_000009.png
6_cZ8XJ7qgU,train,people booing,6_cZ8XJ7qgU_000014,video/6_cZ8XJ7qgU_14000_24000.mp4,audio_wav/6_cZ8XJ7qgU_000014.wav,inter_frame/6_cZ8XJ7qgU_000014.png
Fovls4SOcE8,train,parrot talking,Fovls4SOcE8_000087,video/Fovls4SOcE8_87000_97000.mp4,audio_wav/Fovls4SOcE8_000087.wav,inter_frame/Fovls4SOcE8_000087.png
ggXBFIWZlLI,train,mynah bird singing,ggXBFIWZlLI_000026,video/ggXBFIWZlLI_26000_36000.mp4,audio_wav/ggXBFIWZlLI_000026.wav,inter_frame/ggXBFIWZlLI_000026.png
n_y0-AaL450,train,chainsawing trees,n_y0-AaL450_000160,video/n_y0-AaL450_160000_170000.mp4,audio_wav/n_y0-AaL450_000160.wav,inter_frame/n_y0-AaL450_000160.png
b5hwNFpk5eQ,train,arc welding,b5hwNFpk5eQ_000254,video/b5hwNFpk5eQ_254000_264000.mp4,audio_wav/b5hwNFpk5eQ_000254.wav,inter_frame/b5hwNFpk5eQ_000254.png
DPMAYai9WYY,train,volcano explosion,DPMAYai9WYY_000004,video/DPMAYai9WYY_4000_14000.mp4,audio_wav/DPMAYai9WYY_000004.wav,inter_frame/DPMAYai9WYY_000004.png
Cik8y4iF0Tg,train,"playing marimba, xylophone",Cik8y4iF0Tg_000060,video/Cik8y4iF0Tg_60000_70000.mp4,audio_wav/Cik8y4iF0Tg_000060.wav,inter_frame/Cik8y4iF0Tg_000060.png
_UPPBv9xzQI,train,playing glockenspiel,_UPPBv9xzQI_000091,video/_UPPBv9xzQI_91000_101000.mp4,audio_wav/_UPPBv9xzQI_000091.wav,inter_frame/_UPPBv9xzQI_000091.png
4qgyGAJkvWY,train,train wheels squealing,4qgyGAJkvWY_000182,video/4qgyGAJkvWY_182000_192000.mp4,audio_wav/4qgyGAJkvWY_000182.wav,inter_frame/4qgyGAJkvWY_000182.png
InXu5oI2aA0,train,crow cawing,InXu5oI2aA0_000029,video/InXu5oI2aA0_29000_39000.mp4,audio_wav/InXu5oI2aA0_000029.wav,inter_frame/InXu5oI2aA0_000029.png
9TfMzJ5S3Kk,train,playing tabla,9TfMzJ5S3Kk_000103,video/9TfMzJ5S3Kk_103000_113000.mp4,audio_wav/9TfMzJ5S3Kk_000103.wav,inter_frame/9TfMzJ5S3Kk_000103.png
7KT8hYqI8-Y,train,"bird chirping, tweeting",7KT8hYqI8-Y_000040,video/7KT8hYqI8-Y_40000_50000.mp4,audio_wav/7KT8hYqI8-Y_000040.wav,inter_frame/7KT8hYqI8-Y_000040.png
JLCjiHvshpg,train,people sneezing,JLCjiHvshpg_000014,video/JLCjiHvshpg_14000_24000.mp4,audio_wav/JLCjiHvshpg_000014.wav,inter_frame/JLCjiHvshpg_000014.png
OLqBMxb64MI,train,scuba diving,OLqBMxb64MI_000738,video/OLqBMxb64MI_738000_748000.mp4,audio_wav/OLqBMxb64MI_000738.wav,inter_frame/OLqBMxb64MI_000738.png
HZ3Ju2I8Pl0,train,scuba diving,HZ3Ju2I8Pl0_000020,video/HZ3Ju2I8Pl0_20000_30000.mp4,audio_wav/HZ3Ju2I8Pl0_000020.wav,inter_frame/HZ3Ju2I8Pl0_000020.png
jez_-ztxxpw,train,horse clip-clop,jez_-ztxxpw_000272,video/jez_-ztxxpw_272000_282000.mp4,audio_wav/jez_-ztxxpw_000272.wav,inter_frame/jez_-ztxxpw_000272.png
hEugmHze-QA,train,pheasant crowing,hEugmHze-QA_000058,video/hEugmHze-QA_58000_68000.mp4,audio_wav/hEugmHze-QA_000058.wav,inter_frame/hEugmHze-QA_000058.png
0BzUPRQq5xY,train,firing cannon,0BzUPRQq5xY_000014,video/0BzUPRQq5xY_14000_24000.mp4,audio_wav/0BzUPRQq5xY_000014.wav,inter_frame/0BzUPRQq5xY_000014.png
1WfkN0b-ivo,train,rope skipping,1WfkN0b-ivo_000287,video/1WfkN0b-ivo_287000_297000.mp4,audio_wav/1WfkN0b-ivo_000287.wav,inter_frame/1WfkN0b-ivo_000287.png
L8DbUm_XmMc,train,sailing,L8DbUm_XmMc_000030,video/L8DbUm_XmMc_30000_40000.mp4,audio_wav/L8DbUm_XmMc_000030.wav,inter_frame/L8DbUm_XmMc_000030.png
BMU4F5WTbqc,train,gibbon howling,BMU4F5WTbqc_000074,video/BMU4F5WTbqc_74000_84000.mp4,audio_wav/BMU4F5WTbqc_000074.wav,inter_frame/BMU4F5WTbqc_000074.png
VSDB4p7b90w,train,chainsawing trees,VSDB4p7b90w_000030,video/VSDB4p7b90w_30000_40000.mp4,audio_wav/VSDB4p7b90w_000030.wav,inter_frame/VSDB4p7b90w_000030.png
8Fkucq2NipE,train,"playing violin, fiddle",8Fkucq2NipE_000030,video/8Fkucq2NipE_30000_40000.mp4,audio_wav/8Fkucq2NipE_000030.wav,inter_frame/8Fkucq2NipE_000030.png
rN9NQGWRQ_M,train,playing banjo,rN9NQGWRQ_M_000030,video/rN9NQGWRQ_M_30000_40000.mp4,audio_wav/rN9NQGWRQ_M_000030.wav,inter_frame/rN9NQGWRQ_M_000030.png
2md9WStblaw,train,police radio chatter,2md9WStblaw_000243,video/2md9WStblaw_243000_253000.mp4,audio_wav/2md9WStblaw_000243.wav,inter_frame/2md9WStblaw_000243.png
cS147bqZpBs,train,"heart sounds, heartbeat",cS147bqZpBs_000173,video/cS147bqZpBs_173000_183000.mp4,audio_wav/cS147bqZpBs_000173.wav,inter_frame/cS147bqZpBs_000173.png
qQDc-4ZENvM,train,fireworks banging,qQDc-4ZENvM_000010,video/qQDc-4ZENvM_10000_20000.mp4,audio_wav/qQDc-4ZENvM_000010.wav,inter_frame/qQDc-4ZENvM_000010.png
CetVBCi16H0,train,lawn mowing,CetVBCi16H0_000080,video/CetVBCi16H0_80000_90000.mp4,audio_wav/CetVBCi16H0_000080.wav,inter_frame/CetVBCi16H0_000080.png
jUodCUZZvaA,train,playing congas,jUodCUZZvaA_000106,video/jUodCUZZvaA_106000_116000.mp4,audio_wav/jUodCUZZvaA_000106.wav,inter_frame/jUodCUZZvaA_000106.png
QKhA1I8AquY,train,hammering nails,QKhA1I8AquY_000092,video/QKhA1I8AquY_92000_102000.mp4,audio_wav/QKhA1I8AquY_000092.wav,inter_frame/QKhA1I8AquY_000092.png
BeE4xUdmocM,train,playing cello,BeE4xUdmocM_000070,video/BeE4xUdmocM_70000_80000.mp4,audio_wav/BeE4xUdmocM_000070.wav,inter_frame/BeE4xUdmocM_000070.png
odHhIVjDgq8,train,dog howling,odHhIVjDgq8_000027,video/odHhIVjDgq8_27000_37000.mp4,audio_wav/odHhIVjDgq8_000027.wav,inter_frame/odHhIVjDgq8_000027.png
k_HsrpQK4wQ,train,frog croaking,k_HsrpQK4wQ_000317,video/k_HsrpQK4wQ_317000_327000.mp4,audio_wav/k_HsrpQK4wQ_000317.wav,inter_frame/k_HsrpQK4wQ_000317.png
CjcvUdmrKdw,train,train wheels squealing,CjcvUdmrKdw_000142,video/CjcvUdmrKdw_142000_152000.mp4,audio_wav/CjcvUdmrKdw_000142.wav,inter_frame/CjcvUdmrKdw_000142.png
oy22TLum2KE,train,mouse pattering,oy22TLum2KE_000380,video/oy22TLum2KE_380000_390000.mp4,audio_wav/oy22TLum2KE_000380.wav,inter_frame/oy22TLum2KE_000380.png
CJzzhXoHkp0,train,parrot talking,CJzzhXoHkp0_000033,video/CJzzhXoHkp0_33000_43000.mp4,audio_wav/CJzzhXoHkp0_000033.wav,inter_frame/CJzzhXoHkp0_000033.png
fkgkW4MERIQ,train,horse neighing,fkgkW4MERIQ_000012,video/fkgkW4MERIQ_12000_22000.mp4,audio_wav/fkgkW4MERIQ_000012.wav,inter_frame/fkgkW4MERIQ_000012.png
Xgas4EOIGbE,train,"bird chirping, tweeting",Xgas4EOIGbE_000010,video/Xgas4EOIGbE_10000_20000.mp4,audio_wav/Xgas4EOIGbE_000010.wav,inter_frame/Xgas4EOIGbE_000010.png
WUI87XWv1a0,train,"motorboat, speedboat acceleration",WUI87XWv1a0_000310,video/WUI87XWv1a0_310000_320000.mp4,audio_wav/WUI87XWv1a0_000310.wav,inter_frame/WUI87XWv1a0_000310.png
4V9AcqZLk58,train,"motorboat, speedboat acceleration",4V9AcqZLk58_000030,video/4V9AcqZLk58_30000_40000.mp4,audio_wav/4V9AcqZLk58_000030.wav,inter_frame/4V9AcqZLk58_000030.png
BugTgrPEQzo,train,playing electronic organ,BugTgrPEQzo_000030,video/BugTgrPEQzo_30000_40000.mp4,audio_wav/BugTgrPEQzo_000030.wav,inter_frame/BugTgrPEQzo_000030.png
KNABx7fb-KY,train,fire truck siren,KNABx7fb-KY_000451,video/KNABx7fb-KY_451000_461000.mp4,audio_wav/KNABx7fb-KY_000451.wav,inter_frame/KNABx7fb-KY_000451.png
0EkwQhdVYJk,train,missile launch,0EkwQhdVYJk_000025,video/0EkwQhdVYJk_25000_35000.mp4,audio_wav/0EkwQhdVYJk_000025.wav,inter_frame/0EkwQhdVYJk_000025.png
-VZXQAyjZ5o,train,mouse pattering,-VZXQAyjZ5o_000030,video/-VZXQAyjZ5o_30000_40000.mp4,audio_wav/-VZXQAyjZ5o_000030.wav,inter_frame/-VZXQAyjZ5o_000030.png
1w2b84E8Zz0,train,gibbon howling,1w2b84E8Zz0_000001,video/1w2b84E8Zz0_1000_11000.mp4,audio_wav/1w2b84E8Zz0_000001.wav,inter_frame/1w2b84E8Zz0_000001.png
LU7lpvfgBy8,train,playing tabla,LU7lpvfgBy8_000161,video/LU7lpvfgBy8_161000_171000.mp4,audio_wav/LU7lpvfgBy8_000161.wav,inter_frame/LU7lpvfgBy8_000161.png
6NjWgN-XSBA,train,playing saxophone,6NjWgN-XSBA_000080,video/6NjWgN-XSBA_80000_90000.mp4,audio_wav/6NjWgN-XSBA_000080.wav,inter_frame/6NjWgN-XSBA_000080.png
AlDTSmSBWeM,train,stream burbling,AlDTSmSBWeM_000060,video/AlDTSmSBWeM_60000_70000.mp4,audio_wav/AlDTSmSBWeM_000060.wav,inter_frame/AlDTSmSBWeM_000060.png
hlo623Qp8k4,train,chicken crowing,hlo623Qp8k4_000000,video/hlo623Qp8k4_0_10000.mp4,audio_wav/hlo623Qp8k4_000000.wav,inter_frame/hlo623Qp8k4_000000.png
yZiPD106MYQ,train,tap dancing,yZiPD106MYQ_000017,video/yZiPD106MYQ_17000_27000.mp4,audio_wav/yZiPD106MYQ_000017.wav,inter_frame/yZiPD106MYQ_000017.png
-WzjivbTgww,train,male singing,-WzjivbTgww_000030,video/-WzjivbTgww_30000_40000.mp4,audio_wav/-WzjivbTgww_000030.wav,inter_frame/-WzjivbTgww_000030.png
Zh2UOAgOBC8,train,playing electric guitar,Zh2UOAgOBC8_000030,video/Zh2UOAgOBC8_30000_40000.mp4,audio_wav/Zh2UOAgOBC8_000030.wav,inter_frame/Zh2UOAgOBC8_000030.png
Soovf9g7x-8,train,horse neighing,Soovf9g7x-8_000115,video/Soovf9g7x-8_115000_125000.mp4,audio_wav/Soovf9g7x-8_000115.wav,inter_frame/Soovf9g7x-8_000115.png
FdZQAkC-tjQ,train,whale calling,FdZQAkC-tjQ_000000,video/FdZQAkC-tjQ_0_10000.mp4,audio_wav/FdZQAkC-tjQ_000000.wav,inter_frame/FdZQAkC-tjQ_000000.png
Md_f9VNsumo,train,driving motorcycle,Md_f9VNsumo_000000,video/Md_f9VNsumo_0_10000.mp4,audio_wav/Md_f9VNsumo_000000.wav,inter_frame/Md_f9VNsumo_000000.png
rpp7hd2Mdvw,train,playing drum kit,rpp7hd2Mdvw_000080,video/rpp7hd2Mdvw_80000_90000.mp4,audio_wav/rpp7hd2Mdvw_000080.wav,inter_frame/rpp7hd2Mdvw_000080.png
kqvnIalGgBk,train,playing harmonica,kqvnIalGgBk_000037,video/kqvnIalGgBk_37000_47000.mp4,audio_wav/kqvnIalGgBk_000037.wav,inter_frame/kqvnIalGgBk_000037.png
EDiVA-_vkhA,train,lions growling,EDiVA-_vkhA_000210,video/EDiVA-_vkhA_210000_220000.mp4,audio_wav/EDiVA-_vkhA_000210.wav,inter_frame/EDiVA-_vkhA_000210.png
lA82NOHXIP0,train,playing mandolin,lA82NOHXIP0_000222,video/lA82NOHXIP0_222000_232000.mp4,audio_wav/lA82NOHXIP0_000222.wav,inter_frame/lA82NOHXIP0_000222.png
4ufLjQfuEAI,train,horse clip-clop,4ufLjQfuEAI_000382,video/4ufLjQfuEAI_382000_392000.mp4,audio_wav/4ufLjQfuEAI_000382.wav,inter_frame/4ufLjQfuEAI_000382.png
eJ0CyvU8Hjg,train,machine gun shooting,eJ0CyvU8Hjg_000030,video/eJ0CyvU8Hjg_30000_40000.mp4,audio_wav/eJ0CyvU8Hjg_000030.wav,inter_frame/eJ0CyvU8Hjg_000030.png
7ntFg18eYSs,train,people whispering,7ntFg18eYSs_000463,video/7ntFg18eYSs_463000_473000.mp4,audio_wav/7ntFg18eYSs_000463.wav,inter_frame/7ntFg18eYSs_000463.png
LT6fwvMhbms,train,wind noise,LT6fwvMhbms_000030,video/LT6fwvMhbms_30000_40000.mp4,audio_wav/LT6fwvMhbms_000030.wav,inter_frame/LT6fwvMhbms_000030.png
Bn5LpnO5dkM,train,"bird chirping, tweeting",Bn5LpnO5dkM_000030,video/Bn5LpnO5dkM_30000_40000.mp4,audio_wav/Bn5LpnO5dkM_000030.wav,inter_frame/Bn5LpnO5dkM_000030.png
rs6mYFn5lNE,train,sharpen knife,rs6mYFn5lNE_000185,video/rs6mYFn5lNE_185000_195000.mp4,audio_wav/rs6mYFn5lNE_000185.wav,inter_frame/rs6mYFn5lNE_000185.png
D8uSy6h6MCk,train,playing hammond organ,D8uSy6h6MCk_000094,video/D8uSy6h6MCk_94000_104000.mp4,audio_wav/D8uSy6h6MCk_000094.wav,inter_frame/D8uSy6h6MCk_000094.png
RjYUghLWnw0,train,people eating crisps,RjYUghLWnw0_000200,video/RjYUghLWnw0_200000_210000.mp4,audio_wav/RjYUghLWnw0_000200.wav,inter_frame/RjYUghLWnw0_000200.png
O9zXzZ2vQS4,train,chainsawing trees,O9zXzZ2vQS4_000648,video/O9zXzZ2vQS4_648000_658000.mp4,audio_wav/O9zXzZ2vQS4_000648.wav,inter_frame/O9zXzZ2vQS4_000648.png
